Year,Season,Cruise,Region,Field_ID,TOW_ID,DATE_Deploy,TIME_Deploy,Decimal Latitude at deployment (WGS84),Decimal Longitude at deployment (WGS84),FLOW_METER_READING_deploy,DATE_Retrieve,TIME_Retrieve,decLat_Retrieve,decLong_Retrieve,FLOW_METER_READING_retrieve,Tow_length (m),vol_filtered_m3,WIND_SPEED,WIND_Direction,SEA_STATE,Ship Speed,SUM_micro_km2,SUM_Macro_km2,fibres_LTE5mm_ km2,beads_LTE5mm_ km2,polystyrene_LTE5mm_ km2,fragments_LTE5mm_ km2,film_LTE5mm_ km2,nurdles_LTE5mm_ km2,paint_flakes_LTE5mm_ km2,fibres_GT5mm_ km2,beads_GT5mm_ km2,polystyrene_GT5mm_ km2,fragments_GT5mm_ km2,film_GT5mm_ km2,nurdles_GT5mm_ km2,paint_flakes_GT5mm_ km2,SUM_micro_m3,SUM_Macro_m3,fibres_LTE5mm_m3,beads_LTE5mm_m3,polystyrene_LTE5mm_m3,fragments_LTE5mm_m3,film_LTE5mm_m3,nurdles_LTE5mm_m3,paint_flakes_LTE5mm_m3,fibres_GT5mm_m3,beads_GT5mm_m3,polystyrene_GT5mm_m3,fragments_GT5mm_m3,film_GT5mm_m3,nurdles_GT5mm_m3,paint_flakes_GT5mm_m3,SUM_LTE5mm_count,SUM_GT5mm_count,fibres_LTE5mm_count,beads_LTE5mm_count,polystyrene_LTE5mm_count,fragments_LTE5mm_count,film_LTE5mm_count,nurdles_LTE5mm_count,paint_flakes_LTE5mm_count,fibres_GT5mm_count,beads_GT5mm_count,polystyrene_GT5mm_count,fragments_GT5mm_count,film_GT5mm_count,nurdles_GT5mm_count,paint_flakes_GT5mm_count
2022,2021-2022,0122S,Moray Firth,MF7,0122S_37,13/01/2022,14:33,57.81283,-3.50317,1254,13/01/2022,15:04,57.835,-3.4535,15088,4150,109,29,230,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Moray Firth,MF8 ,0122S_38,13/01/2022,15:56,57.91833,-3.28,15088,13/01/2022,16:27,57.94383,-3.223,29950,4459,117,22,232,5,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Moray Firth,MF9,0122S_39,13/01/2022,22:14,57.77333,-2.53317,29950,13/01/2022,22:48,57.78033,-2.46517,43927,4193,110,17,250,3,4.8,4892,0,0,0,0,0,0,0,4892,0,0,0,0,0,0,0,0.0725,0,0,0,0,0,0,0,0.0725,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2022,2021-2022,0122S,Fladen and Moray Firth Offshore,FL1,0122S_40,14/01/2022,18:19,58.871,-0.7275,43927,14/01/2022,18:57,58.8365,-0.67133,61270,5203,137,9,162,2,4.4,2957,0,493,0,0,1971,0,0,493,0,0,0,0,0,0,0,0.0438,0,0.0073,0,0,0.0292,0,0,0.0073,0,0,0,0,0,0,0,6,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0
2022,2021-2022,0122S,Fladen and Moray Firth Offshore,FL2,0122S_41,15/01/2022,00:49,58.5535,0.43467,61270,15/01/2022,01:21,58.51517,0.44467,78021,5025,132,21.6,190.8,3,4.7,1531,4082,0,0,0,510,0,0,1020,2041,0,0,2041,0,0,0,0.0227,0.0605,0,0,0,0.0076,0,0,0.0151,0.0302,0,0,0.0302,0,0,0,3,8,0,0,0,1,0,0,2,4,0,0,4,0,0,0
2022,2021-2022,0122S,Fladen and Moray Firth Offshore,FL3,0122S_42,15/01/2022,08:10,58.21567,0.89717,78021,15/01/2022,08:49,58.21867,0.81483,94657,4991,131,25.1,239.1,3,3.6,1541,0,0,0,0,0,0,1028,514,0,0,0,0,0,0,0,0.0228,0,0,0,0,0,0,0.0152,0.0076,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2022,2021-2022,0122S,North East,North East 5,0122S_43,17/01/2022,18:08,57.374,-1.60683,94657,17/01/2022,18:41,57.3445,-1.76817,11919,5178,136,1,234,2,3.5,4456,495,495,0,0,990,0,0,2971,0,0,495,0,0,0,0,0.066,0.0073,0.0073,0,0,0.0147,0,0,0.044,0,0,0.0073,0,0,0,0,9,1,1,0,0,2,0,0,6,0,0,1,0,0,0,0
2022,2021-2022,0122S,North East,North East 4,0122S_44,17/01/2022,19:23,57.25717,-1.8375,11919,17/01/2022,20:01,57.21767,-1.86917,32552,6190,163,7,152,2,4,1657,4557,0,0,0,0,414,0,1243,4142,0,0,0,414,0,0,0.0245,0.0675,0,0,0,0,0.0061,0,0.0184,0.0614,0,0,0,0.0061,0,0,4,11,0,0,0,0,1,0,3,10,0,0,0,1,0,0
2022,2021-2022,0122S,North East,North East 3,0122S_45,17/01/2022,20:14,57.19583,-1.88433,32552,17/01/2022,20:51,57.15433,-1.89267,52405,5956,157,8,241,2,4.2,1292,3014,0,0,0,431,431,0,431,3014,0,0,0,0,0,0,0.0191,0.0446,0,0,0,0.0064,0.0064,0,0.0064,0.0446,0,0,0,0,0,0,3,7,0,0,0,1,1,0,1,7,0,0,0,0,0,0
2022,2021-2022,0122S,North East,North East 2,0122S_46,17/01/2022,21:26,57.07083,-1.9045,52405,17/01/2022,22:01,57.02717,-1.94167,71458,5716,150,12,250,2,4.7,897,2243,449,0,0,0,0,0,449,1794,0,0,0,449,0,0,0.0133,0.0332,0.0066,0,0,0,0,0,0.0066,0.0266,0,0,0,0.0066,0,0,2,5,1,0,0,0,0,0,1,4,0,0,0,1,0,0
2022,2021-2022,0122S,North East,North East 1,0122S_47,17/01/2022,23:12,56.88417,-2.11367,71458,17/01/2022,23:49,56.8385,-2.1295,87216,4727,124,28,219,3,4.7,2712,542,0,0,0,0,0,0,2712,542,0,0,0,0,0,0,0.0402,0.008,0,0,0,0,0,0,0.0402,0.008,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0
2022,2021-2022,0122S,West Highlands,Minches6,0122S-10,09/01/2022,16:06,57.68767,-6.47417,56402,09/01/2022,16:51,57.66783,-6.56567,74683,5484,144,6.8,184,2,5.5,21974,935,3273,468,935,10286,6545,0,468,935,0,0,0,0,0,0,0.3255,0.0139,0.0485,0.0069,0.0139,0.1524,0.097,0,0.0069,0.0139,0,0,0,0,0,0,47,2,7,1,2,22,14,0,1,2,0,0,0,0,0,0
2022,2021-2022,0122S,West Highlands,Minches7,0122S-11,09/01/2022,17:48,57.56733,-6.76667,74683,09/01/2022,18:21,57.53533,-6.815,90399,4715,124,10,148,2,3.9,6526,7614,544,544,1088,2719,1632,0,0,6526,0,0,544,0,0,544,0.0967,0.1128,0.0081,0.0081,0.0161,0.0403,0.0242,0,0,0.0967,0,0,0.0081,0,0,0.008056907,12,14,1,1,2,5,3,0,0,12,0,0,1,0,0,1
2022,2022-2023,1922A,Forth & Tay,FOF5,1922A_01,30/11/2022,13:40,56.124,-2.78167,87747,30/11/2022,14:12,56.11033,-2.85467,98150,3121,82,,,2,4.8,6573,0,822,1643,0,4108,0,0,0,0,0,0,0,0,0,0,0.0974,0,0.0122,0.0243,0,0.0609,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0
2022,2022-2023,1922A,Forth & Tay,FOF6,1922A_02,30/11/2022,14:31,56.09583,-2.90383,98150,30/11/2022,15:06,56.07833,-2.9825,11165,3904,103,,,2,4.4,13135,1314,0,1970,657,0,8538,1314,657,0,657,0,0,657,0,0,0.1946,0.0195,0,0.0292,0.0097,0,0.1265,0.0195,0.0097,0,0.0097,0,0,0.0097,0,0,20,2,0,3,1,0,13,2,1,0,1,0,0,1,0,0
2022,2022-2023,1922A,Forth & Tay,FOF4,1922A_03,30/11/2022,15:42,56.0205,-3.09817,11165,30/11/2022,16:17,56.05067,-3.03417,21984,3246,85,,,2,4.6,6320,0,0,2370,790,0,0,2370,790,0,0,0,0,0,0,0,0.0936,0,0,0.0351,0.0117,0,0,0.0351,0.0117,0,0,0,0,0,0,0,8,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0
2022,2022-2023,1922A,Forth & Tay,FOF1,1922A_04,01/12/2022,14:41,56.02483,-3.5485,21984,30/11/2022,15:16,56.01183,-3.46617,36986,4501,118,2.3,100,1,4.3,1709,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0.0253,0,0,0.0253,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,2022-2023,1922A,Forth & Tay,FOF3,1922A_05,01/12/2022,16:01,56.00767,-3.38,36986,30/11/2022,16:35,56.02333,-3.29817,50781,4139,109,1.4,100,1,5.2,14870,3717,620,1859,3098,6196,620,1859,620,620,0,0,1239,1859,0,0,0.2203,0.0551,0.0092,0.0275,0.0459,0.0918,0.0092,0.0275,0.0092,0.0092,0,0,0.0184,0.0275,0,0,24,6,1,3,5,10,1,3,1,1,0,0,2,3,0,0
2023,2023-2024,1823A,Clyde,Loch Long 5,1823A_01,14/11/2023,10:28,56.027667,-4.891667,51020,14/11/2023,11:01,56.069333,-4.885167,57473,17243,454,2,211,0,4.6,13245,1325,0,5298,0,6623,1325,0,0,0,0,0,0,1325,0,0,0.1962,0.0196,0,0.0785,0,0.0981,0.0196,0,0,0,0,0,0,0.0196,0,0,10,1,0,4,0,5,1,0,0,0,0,0,0,1,0,0
2023,2023-2024,1823A,Clyde,Loch Long 4,1823A_02,14/11/2023,11:32,56.069667,-4.883333,57473,14/11/2023,12:06,56.107833,-4.849167,70899,21271,560,1.5,200,0,5,2546,4456,0,637,0,1273,637,0,0,1910,0,0,0,2546,0,0,0.0377,0.066,0,0.0094,0,0.0189,0.0094,0,0,0.0283,0,0,0,0.0377,0,0,4,7,0,1,0,2,1,0,0,3,0,0,0,4,0,0
2023,2023-2024,1823A,Clyde,Loch Long 3,1823A_03,14/11/2023,12:23,56.110667,-4.848,70899,14/11/2023,13:02,56.152333,-4.808333,82575,24774,652,3.5,140,0,5,15372,12444,0,2928,0,4392,7320,0,732,2928,0,0,1464,8052,0,0,0.2277,0.1844,0,0.0434,0,0.0651,0.1084,0,0.0108,0.0434,0,0,0.0217,0.1193,0,0,21,17,0,4,0,6,10,0,1,4,0,0,2,11,0,0
2023,2023-2024,1823A,Clyde,Loch Long 2,1823A_04,14/11/2023,13:11,56.153333,-4.805833,82575,14/11/2023,13:44,56.191833,-4.767667,95175,28554,752,14,110,1,5,4070,0,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,0.0603,0,0,0.0603,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2023,2023-2024,1823A,Clyde,Loch Long 1,1823A_05,14/11/2023,13:56,56.1905,-4.7765,95175,14/11/2023,14:32,56.1885,-4.776333,8216,2466,65,5,10,1,5,5899,13109,0,2622,0,2622,655,0,0,1966,0,0,4588,6554,0,0,0.0874,0.1942,0,0.0388,0,0.0388,0.0097,0,0,0.0291,0,0,0.068,0.0971,0,0,9,20,0,4,0,4,1,0,0,3,0,0,7,10,0,0
2023,2023-2024,1823A,Clyde,Loch Long 6,1823A_06,14/11/2023,16:29,55.9755,-4.8945,8216,14/11/2023,17:05,55.9645,-4.821333,22825,6849,180,3.7,357,1,4.2,1755,585,0,0,0,1170,585,0,0,0,0,0,0,585,0,0,0.026,0.0087,0,0,0,0.0173,0.0087,0,0,0,0,0,0,0.0087,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0
2023,2023-2024,1823A,Clyde,Loch Long 7,1823A_07,14/11/2023,17:12,55.968667,-4.818667,22825,14/11/2023,17:47,55.998667,-4.875167,35525,10659,281,10,130.2,1,4.9,8076,7403,0,2692,0,4711,673,0,0,0,0,0,0,7403,0,0,0.1196,0.1097,0,0.0399,0,0.0698,0.01,0,0,0,0,0,0,0.1097,0,0,12,11,0,4,0,7,1,0,0,0,0,0,0,11,0,0
2023,2023-2024,1823A,Solway,Solway 5,1823A_08,16/11/2023,08:45,54.807167,-5.187667,35525,16/11/2023,09:21,54.760667,-5.141833,47487,14248,375,3.7,345.5,1,5,2144,0,0,715,0,1429,0,0,0,0,0,0,0,0,0,0,0.0318,0,0,0.0106,0,0.0212,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2023,2023-2024,1823A,Solway,Solway 6,1823A_09,16/11/2023,10:03,54.650833,-5.03,47487,16/11/2023,10:43,54.601833,-4.972,60416,18126,477,5.6,230,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2023-2024,1823A,Solway,Solway 4,1823A_10,16/11/2023,12:20,54.630167,-4.4895,60416,16/11/2023,12:53,54.6385,-4.4155,74957,22488,592,6,196.8,2,4.8,1176,0,0,0,0,588,0,0,588,0,0,0,0,0,0,0,0.0174,0,0,0,0,0.0087,0,0,0.0087,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023,2023-2024,1823A,Solway,Solway 3,1823A_11,16/11/2023,13:54,54.691,-4.203167,74957,16/11/2023,14:29,54.705833,-4.122667,89015,26706,703,3.4,213.3,2,5.4,1216,0,0,0,0,1216,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2023,2023-2024,1823A,Solway,Solway 2,1823A_12,17/11/2023,08:33,54.751167,-3.901667,89015,17/11/2023,09:07,54.761333,-3.8245,4758,1429,38,12.7,89.3,2,4.8,1629,0,0,0,0,1086,543,0,0,0,0,0,0,0,0,0,0.0241,0,0,0,0,0.0161,0.008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2023,2023-2024,1823A,Solway,Solway 1,1823A_13,17/11/2023,09:57,54.772833,-3.8255,4758,17/11/2023,10:34,54.795833,-3.805333,17727,5319,140,5.2,79.3,2,4.6,210891,69858,0,1977,30975,160804,3954,13181,0,1977,0,1977,54041,6590,5272,0,3.1243,1.0349,0,0.0293,0.4589,2.3823,0.0586,0.1953,0,0.0293,0,0.0293,0.8006,0.0976,0.0781,0,320,106,0,3,47,244,6,20,0,3,0,3,82,10,8,0
2023,2023-2024,1823A,Clyde,Clyde 3,1823A_14,18/11/2023,12:26,55.657833,-4.990833,17727,18/11/2023,13:03,55.611333,-4.9985,32372,9713,256,5,10,2,4.8,3502,1167,0,584,0,2334,584,0,0,0,0,0,1167,0,0,0,0.0519,0.0173,0,0.0086,0,0.0346,0.0086,0,0,0,0,0,0.0173,0,0,0,6,2,0,1,0,4,1,0,0,0,0,0,2,0,0,0
2023,2023-2024,1823A,Clyde,Clyde 4,1823A_15,18/11/2023,15:15,55.4815,-4.879833,32372,18/11/2023,15:50,55.453,-4.944333,47831,14351,378,21,82,4,5,1659,553,0,553,0,1106,0,0,0,0,0,0,0,553,0,0,0.0246,0.0082,0,0.0082,0,0.0164,0,0,0,0,0,0,0,0.0082,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0
2023,2023-2024,1823A,Clyde,Clyde 5,1823A_16,18/11/2023,17:02,55.374333,-5.042833,47831,18/11/2023,17:31,55.404667,-4.987167,62452,18737,493,19,238.8,4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2023-2024,1923A,Forth & Tay,FOF 1,1923A_01,27/11/2023,12:19,56.023667,-3.543167,62452,27/11/2023,12:50,56.011833,-3.4705,72020,2870,76,2.5,68.9,2,5,3573,0,0,0,0,893,0,0,2680,0,0,0,0,0,0,0,0.0529,0,0,0,0,0.0132,0,0,0.0397,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
2023,2023-2024,1923A,Forth & Tay,FOF 2,1923A_02,27/11/2023,12:59,56.011167,-3.4515,72020,27/11/2023,13:30,56.010667,-3.449,82710,3207,84,2.7,325.1,2,5,6396,1599,0,0,0,4797,0,800,800,0,0,0,0,1599,0,0,0.0948,0.0237,0,0,0,0.0711,0,0.0118,0.0118,0,0,0,0,0.0237,0,0,8,2,0,0,0,6,0,1,1,0,0,0,0,2,0,0
2023,2023-2024,1923A,Forth & Tay,FOF 3,1923A_03,27/11/2023,13:45,56.009333,-3.376,82710,27/11/2023,14:18,56.022833,-3.300667,95674,3889,102,3.5,56,2,4.9,2637,659,0,659,1978,0,0,0,0,0,0,0,0,659,0,0,0.0391,0.0098,0,0.0098,0.0293,0,0,0,0,0,0,0,0,0.0098,0,0,4,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0
2023,2023-2024,1923A,Forth & Tay,FOF 4,1923A_04,27/11/2023,15:14,56.022833,-3.300667,58579,27/11/2023,15:51,56.049833,-3.034833,71237,3797,100,5.2,4.3,3,5.2,0,675,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,2023-2024,1923A,Forth & Tay,FOF 5,1923A_05,27/11/2023,16:29,56.077333,-2.983667,71237,27/11/2023,17:06,56.095,-2.903333,87115,4763,125,6.2,62.8,4,2.8,1077,0,0,0,0,538,0,0,538,0,0,0,0,0,0,0,0.0159,0,0,0,0,0.008,0,0,0.008,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023,2023-2024,1923A,Forth & Tay,FOF 6,1923A_06,27/11/2023,17:22,56.111167,-2.850167,87115,27/11/2023,17:57,56.129,-2.782167,2592,4643,122,3.9,4.3,4,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Forth & Tay,FoTa01,0124S_01,05/01/2024,16:26,55.995167,-2.332667,39010,05/01/2024,16:57,55.9995,-2.261833,56212,5161,136,6.5,327.5,2,4.7,81982,44718,13912,3975,2484,46208,9937,1491,3975,36768,0,0,4969,2981,0,0,1.2145,0.6625,0.2061,0.0589,0.0368,0.6846,0.1472,0.0221,0.0589,0.5447,0,0,0.0736,0.0442,0,0,28,8,5,93,20,3,8,74,0,0,10,6,0,0,0,0
2024,2023-2024,0124S,Forth & Tay,FoTa02,0124S_02,05/01/2024,18:43,55.905167,-2.033167,56212,05/01/2024,19:23,55.949833,-2.1,62554,1903,50,2.5,65,3,5.3,6738,1348,0,0,0,2695,0,0,4043,1348,0,0,0,0,0,0,0.0998,0.02,0,0,0,0.0399,0,0,0.0599,0.02,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Forth & Tay,FoTa03,0124S_03,05/01/2024,21:19,56.162833,-2.4075,62554,05/01/2024,21:54,56.202333,-2.447833,82884,6099,161,7,260,2,4.7,2522,10931,420,0,0,1682,0,0,420,8408,0,0,0,2522,0,0,0.0374,0.1619,0.0062,0,0,0.0249,0,0,0.0062,0.1246,0,0,0,0.0374,0,0,1,0,0,4,0,0,1,20,0,0,0,6,0,0,0,0
2024,2023-2024,0124S,Forth & Tay,FoTa04,0124S_04,06/01/2024,00:03,56.468167,-2.518833,82876,06/01/2024,00:43,56.514,-2.54,976,5430,143,12,290,2,4.2,2833,1889,944,0,0,472,944,0,472,1889,0,0,0,0,0,0,0.042,0.028,0.014,0,0,0.007,0.014,0,0.007,0.028,0,0,0,0,0,0,2,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Long Forties,MB,0124S_05,06/01/2024,09:42,56.493,-1.465833,976,06/01/2024,10:14,56.485,-1.537667,17927,5085,134,2.5,180,2,4.8,36304,143198,6555,4034,1513,19665,4034,0,504,137147,0,504,2521,3025,0,0,0.5378,2.1215,0.0971,0.0598,0.0224,0.2913,0.0598,0,0.0075,2.0318,0,0.0075,0.0373,0.0448,0,0,13,8,3,39,8,0,1,272,0,1,5,6,0,0,0,0
2024,2023-2024,0124S,North East,NEC3,0124S_06,06/01/2024,19:02,57.1845,-1.894,17927,06/01/2024,19:36,57.221667,-1.862,36615,5606,148,13,300,2,4.6,1829,59913,1372,457,0,0,0,0,0,59913,0,0,0,0,0,0,0.0271,0.8876,0.0203,0.0068,0,0,0,0,0,0.8876,0,0,0,0,0,0,3,1,0,0,0,0,0,131,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,North East,NEC4,0124S_07,06/01/2024,20:03,57.246333,-1.837,36616,06/01/2024,20:38,57.289667,-1.818,57672,6317,166,15.6,290.8,2,4.6,2030,34503,1218,0,0,406,0,0,406,33691,0,0,0,812,0,0,0.0301,0.5112,0.018,0,0,0.006,0,0,0.006,0.4991,0,0,0,0.012,0,0,3,0,0,1,0,0,1,83,0,0,0,2,0,0,0,0
2024,2023-2024,0124S,North East,NEC5,0124S_08,06/01/2024,21:30,57.393167,-1.728,57672,06/01/2024,22:04,57.427333,-1.704333,81132,7038,185,14.2,305.4,2,4.6,1093,8744,0,0,0,364,729,0,0,8015,0,0,364,364,0,0,0.0162,0.1295,0,0,0,0.0054,0.0108,0,0,0.1187,0,0,0.0054,0.0054,0,0,0,0,0,1,2,0,0,22,0,0,1,1,0,0,0,0
2024,2023-2024,0124S,North East,NEC6,0124S_09,07/01/2024,00:18,57.740833,-1.869333,81132,07/01/2024,00:50,57.759,-1.957,609,5843,154,19.2,292.2,2,5.4,0,439,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Moray Firth,MF1,0124S_10,07/01/2024,02:55,57.7895,-2.146,609,07/01/2024,03:26,57.7825,-2.2275,20473,5959,157,15.4,288.8,2,5.1,0,1721,0,0,0,0,0,0,0,1721,0,0,0,0,0,0,0,0.0255,0,0,0,0,0,0,0,0.0255,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Moray Firth,MF2,0124S_11,07/01/2024,04:15,57.76,-2.433667,20473,07/01/2024,04:45,57.7605,-2.505667,38391,5375,142,16.8,269.4,3,5.1,0,477,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0.0071,0,0,0,0,0,0,0,0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Moray Firth,MF3,0124S_12,07/01/2024,05:20,57.7635,-2.636667,38391,07/01/2024,05:50,57.774167,-2.704833,55718,5198,137,18,256.6,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Moray Firth,MF4,0124S_13,07/01/2024,07:08,57.832333,-3.005167,55718,07/01/2024,07:43,57.8755,-2.9925,73354,5291,139,12,307,3,4.8,32955,70272,2423,1454,2423,21809,3392,0,1454,58641,0,1939,5816,3392,0,485,0.4882,1.0411,0.0359,0.0215,0.0359,0.3231,0.0503,0,0.0215,0.8688,0,0.0287,0.0862,0.0503,0,0.0072,5,3,5,45,7,0,3,121,0,4,12,7,0,1,0,0
2024,2023-2024,0124S,Shetland Isles,SHET1,0124S_14,08/01/2024,21:52,60.748833,-0.741333,73354,08/01/2024,22:23,60.790333,-0.741167,93155,5940,156,10.2,244,2,4.7,4748,2590,0,0,0,1727,1295,0,1727,1727,0,432,432,0,0,0,0.0703,0.0384,0,0,0,0.0256,0.0192,0,0.0256,0.0256,0,0.0064,0.0064,0,0,0,0,0,0,4,3,0,4,4,0,1,1,0,0,0,0,0
2024,2023-2024,0124S,Shetland Isles,SHET2,0124S_15,09/01/2024,02:06,60.632833,-1.561667,93155,09/01/2024,02:43,60.594667,-1.626333,12428,5782,152,8.7,233,3,4.7,7096,8870,0,0,887,3991,2217,0,0,6209,0,0,2217,443,0,0,0.1051,0.1314,0,0,0.0131,0.0591,0.0329,0,0,0.092,0,0,0.0329,0.0066,0,0,0,0,2,9,5,0,0,14,0,0,5,1,0,0,0,0
2024,2023-2024,0124S,Shetland Isles,SHET3,0124S_16,09/01/2024,03:37,60.502,-1.780167,12428,09/01/2024,04:11,60.469667,-1.854167,32677,6075,160,7,252,2,5.5,2533,4643,0,0,0,2110,422,0,0,4221,0,0,422,0,0,0,0.0375,0.0688,0,0,0,0.0313,0.0063,0,0,0.0625,0,0,0.0063,0,0,0,0,0,0,5,1,0,0,10,0,0,1,0,0,0,0,0
2024,2023-2024,0124S,Shetland Isles,SHET4,0124S_17,09/01/2024,06:51,60.199,-2.454167,32677,09/01/2024,07:26,60.162167,-2.515667,41025,2504,66,8.8,247.8,2,4.8,0,1024,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,North Scotland Shelf,SHET5,0124S_18,09/01/2024,09:09,59.954333,-2.8455,41025,09/01/2024,09:40,59.924667,-2.9045,42578,466,12,8.8,247.8,2,4.8,5504,0,0,0,0,0,0,0,5504,0,0,0,0,0,0,0,0.0815,0,0,0,0,0,0,0,0.0815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,Orkney Islands,WO1,0124S_19,09/01/2024,18:57,59.239833,-3.438,42578,09/01/2024,19:31,59.193833,-3.441,72446,8960,236,6.6,91.6,2,5.1,3720,3148,286,0,0,2862,286,0,286,2862,0,0,0,286,0,0,0.0551,0.0466,0.0042,0,0,0.0424,0.0042,0,0.0042,0.0424,0,0,0,0.0042,0,0,1,0,0,10,1,0,1,10,0,0,0,1,0,0,0,0
2024,2023-2024,0124S,Orkney Islands,WO2,0124S_20,09/01/2024,20:12,59.100167,-3.456333,72476,09/01/2024,20:51,59.063833,-3.534167,97268,7438,196,4.5,99.3,2,5.2,6205,6895,345,0,0,5516,0,0,345,5861,0,0,689,0,0,345,0.0919,0.1021,0.0051,0,0,0.0817,0,0,0.0051,0.0868,0,0,0.0102,0,0,0.0051,1,0,0,16,0,0,1,17,0,0,2,0,0,1,0,0
2024,2023-2024,0124S,North Coast,NC2,0124S_21,10/01/2024,00:11,58.634667,-4.177667,97268,10/01/2024,00:41,58.639333,-4.2915,16433,5749,151,11,219.1,2,6.4,2230,3122,0,892,0,0,1338,0,0,3122,0,0,0,0,0,0,0.033,0.0463,0,0.0132,0,0,0.0198,0,0,0.0463,0,0,0,0,0,0,0,2,0,0,3,0,0,7,0,0,0,0,0,0,0,0
2024,2023-2024,0124S,North Coast,NC3,0124S_22,10/01/2024,02:20,58.669667,-4.775667,16433,10/01/2024,02:53,58.667333,-4.8555,32056,4687,123,10.2,157.1,2,6,3282,547,547,0,0,1094,1641,0,0,547,0,0,0,0,0,0,0.0486,0.0081,0.0081,0,0,0.0162,0.0243,0,0,0.0081,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0
